,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20
19,2,3.414130260025667,6.706468003272639,0.5747504394187701,8.370878669616067,0.3463481119903543,1.3175395888193266,4.916651480715557,6.528776492854659,3.0646726743365003,2.89708398175265,3.086969852983201,6.075577275872671,4.614537818031003,3.5310588793346684,2.8395533900744616,5.883364433250844,3.279234844863576,3.6952700791468676,5.5385929471921,0.22328987282180254
20,2,2.490474888833751,5.140646899286356,-1.588743142130488,-0.4894084333794669,-3.512299719638438,0.42212080986638284,3.7337840735923913,-0.1704438957801924,-3.24997184715606,3.9083946596443826,-1.7671316834423287,-5.077289471504109,2.638598006156844,-2.9626846083811866,-1.9681225827286115,2.0417856572056126,6.6167975310876725,0.9338207658442667,-1.0658097417958026,1.6443886642047172
21,4,5.588779385310554,10.83717589304733,4.701077885684728,8.971537347607818,3.4222264072922126,11.031799800314541,7.170877323407591,7.634561761931763,6.899328633216552,1.1335698732457071,10.10631253458906,8.566712803181657,9.79818782525732,5.723326399101853,0.5331845404821539,8.620277903865672,6.218156313348643,5.78252408659261,7.039679015908147,9.115674235716607
22,2,4.233786586103381,0.06704779843540098,3.1069167885639044,3.5745127481593917,3.356013833921716,2.953038633758599,-0.15637823615651839,1.6888335655348043,-0.2378131817777552,1.5904813135990097,1.406001486398286,3.621873781449768,-3.17573333480139,4.439419545543541,4.532478095806438,-0.21560018849519402,2.4638924350267732,3.98302452590246,5.688800337427582,0.16920277846584364
23,1,3.367426546330078,3.6087433487795524,4.016435922138241,5.7031033575474,7.953103891865015,1.0493663530266741,1.3869833491166181,7.815031843040107,1.8578527580244317,3.8354089226233867,-0.30424440886252374,2.74285043373592,4.43925528924738,4.055062553717719,4.272549586876062,1.9791833656044526,1.102374602783182,5.825957868480887,1.399912884149194,0.00874142647073566
24,2,3.6723172282021963,3.7703511548677597,1.99059513155552,3.1480859460702546,2.048960219694171,0.8088125885277946,5.933343160695784,3.3206586013114743,-0.0859129005008646,0.08548253519859417,1.2646947465470342,1.166107103008552,4.508493549327277,2.214986350358378,2.3111839680280624,1.6435371240383987,3.868146893506805,4.68222621088346,1.7928569459365968,-0.7251112517215677
25,3,-0.0993718111176573,-2.4968219200456496,0.869161436544135,-2.021947910779647,-0.48015939781974737,0.018981965179226415,0.39378300042734543,-2.2147052309933586,1.7871951586432129,-0.11054212947635587,1.6959831770085034,-0.6700964927087126,0.47732992835594934,-0.2694117163988419,0.11176583235164994,-0.7158991104754667,-1.605662669136382,1.53110590609179,-1.1997359348539063,-0.13515748908999842
26,0,-6.9897954480081195,-6.541250493651587,-8.837407683331653,-10.97615342558405,-5.131814934702741,-10.472270793391433,-5.016148377486903,-9.96331938369622,-7.014410284678932,-5.408141529172767,-7.455938565379719,-5.065071855663343,-3.7024394274459747,-9.344411065097034,-7.736319263330533,-5.8437048367391,-8.797605815348339,-7.38130784317766,-8.630712162305779,-4.7200684195709455
27,3,-0.9370595071536356,1.739701638823129,0.6856824588682393,2.3253127505708653,1.4412005564649066,0.0347520408659338,-0.7571675196322967,2.3882305319510735,0.19386750905486339,2.8610646923457486,-0.9202525848089091,-0.5750744920397992,-0.5240173349357385,1.326862389814067,1.435708549538609,-0.8854522496902443,-1.6430716412163966,-1.0257359266739732,1.2980231352619898,-1.881252559606507
28,3,4.186589695138649,6.072694172706442,6.2685394714884195,0.5683166475842543,-0.967869213293886,5.289718718769493,6.382501594594116,5.520822774242121,3.131477957463286,9.53829883362831,2.5534728238993614,-3.1041458351902156,2.0451445170555873,5.085176046024935,3.993069357364092,2.52849232441692,11.89265483098333,5.287261452434188,3.899210573957402,4.858180793127075
29,3,4.218391625500887,6.85337883142553,4.157060421161776,8.593133626904423,5.50967752552638,7.0954434364987025,5.784378322080333,8.312207817902385,8.782509701096075,4.227524059601935,9.106895239666958,8.737447314643562,9.08335928082841,6.377767010631638,2.7870742537195756,8.046814299494917,2.1736008553904944,8.429749760175227,4.3374507730051555,4.8892364534517
30,2,-1.817675146360543,-0.9515596971354833,0.3545653863204508,2.9334112044405662,0.38882540518232656,-2.8949339611351776,1.9054643918991734,1.9873705568130362,2.842003633092965,-1.7316145522825839,1.1571074057231363,2.4271766670818544,-1.6216587667967581,5.7272436684028465,4.554098139401388,0.06733233567698618,-1.8240281662736089,0.8323812035632178,0.5245820427415576,-6.023320646670281
31,3,4.122664182577304,3.77651977843295,3.8761115486005817,1.7375353600950625,1.7054137465728485,6.02787089048845,1.005061410584848,3.950030506323134,2.4429330607975626,3.9932983188636006,0.9371906649170723,0.1930018375670273,3.523149313940075,1.2063482544871031,-0.3436074053583318,4.336640341102221,4.2044725024343474,1.2717066685330647,1.497585352305272,5.3618132774988005
32,3,9.758599162157594,7.917983745622801,7.872217349734958,4.580465663887804,4.519056340258492,8.15875685222849,6.493781525131336,8.006139274842777,3.9565411937247816,11.356848533034034,7.335993249972469,5.663919706441399,3.6168125268945874,8.600857385709007,6.96181056323749,6.283282078355612,12.800951130445771,11.153978383933127,10.648468966093057,8.33999132068877
33,2,7.98455687143779,2.05732427928518,9.350405605059521,6.52046009014598,5.292089608137924,5.211947876514232,4.56332306986033,7.13296742306061,6.109644173907855,1.8378981115160857,4.772303565098857,6.219160101095726,4.514953385207348,6.079032606705245,7.444204620725698,3.3939482756996258,6.7388820677967205,6.999476369506086,5.325451614751256,5.652517060650872
34,2,2.118358871607863,-2.1155038616584507,3.1946884618770777,-0.18117442363916247,1.3602922796429475,6.874915865374751,-4.999813126030052,0.5903878506752739,0.9012424870329655,1.563772123945417,-0.03742179242774013,-1.869266696466589,-0.17894286759678985,-1.9582977866335283,-1.4905393017267083,0.971694892278864,1.7058025274815156,-1.4091769273936354,1.3478269805880996,5.8693859831685495
35,4,9.622076150352218,5.590753107482558,9.839451421690221,10.86352556890884,9.201191208732281,9.865877493482929,4.52503531380754,10.634312315654231,5.512803011689286,4.6457841082961195,9.070297845005081,10.48617286879676,6.7250843844755925,8.386004029871188,7.536569707883182,3.1715515698978733,8.100328970528466,11.121140773608339,10.687779816250425,9.151091893816686
36,4,-5.92113626532621,-7.35373873419888,-9.716082811097195,-8.166609614382073,-7.607914261117367,-10.255897969817523,-2.7867004763905765,-9.179071181184192,-6.2240075259971235,-4.408581222646857,-2.3156218171475436,-5.029764367598185,-3.3922689754816724,-7.260761662423025,-4.032223590743027,-4.70361801379393,-3.2710096548277203,-3.109710985023234,-7.861891125155494,-4.858819946834679
37,2,-4.001889425539023,-4.887868226828384,-2.2591985102660215,-1.1550062755693034,-3.743303941840564,-5.113806586501199,-1.3478681637015864,-2.5285643477317876,1.0582762250969908,-5.435565808832564,-0.37801159220945096,-0.5275811840985027,-2.676656122815567,0.5774296446269522,1.112357651174373,-1.8380181476408657,-2.2815928991727397,-2.7479037310137255,-3.5713157336120718,-4.0037416462196616
38,2,-3.1138376175847613,1.2348893492201882,0.6023677210422282,2.931765190348861,-0.9024749744407535,-1.3001237441675553,-1.2975104853779675,1.257674802414714,2.5048028954835297,-2.186501069536072,-2.3727190592724487,2.3659925249712144,-2.762307108582021,2.4569038750130794,-0.530222057517569,-2.7401154119114186,-3.18258756902679,-4.622630027145384,-1.576195330722999,-0.4005042188060054
39,3,6.369153430862939,5.289947749315516,4.32851307636633,6.207643066559399,5.559544575925623,6.194766943274526,3.584187149477735,4.492712257504506,3.046393483823193,2.672896640225617,4.871199326554916,5.252085833834227,5.5568312189912685,3.9939092913049254,2.848126128447829,4.882555403627705,3.199728003672057,6.660085657025075,5.835950545177138,3.9906971026399685
40,4,9.535307020973319,10.844230979234604,14.553423407259828,13.533960376429915,9.592421084118927,9.394720325008382,6.316887045469031,15.03576559908144,9.073015587490135,6.5746433334314265,3.96828961621245,11.452487173479522,6.360119491087814,10.249783413657774,8.32588202881407,3.611989125330169,7.646459092823447,6.693109333693325,12.319585338853207,9.726180236732343
41,2,-0.08032389304672048,-1.1436950441137355,-4.390323677521055,-2.1656614502747145,-5.872415951634265,2.129726318661097,-2.4463977653899995,-3.313460297921757,-4.740618945064457,3.0085473628063424,0.014170324888672588,-5.148438937347735,-3.5441556031787833,-3.70637466400635,-2.5722739889335045,-0.28928090817124613,6.475967683360351,-1.9837099487903989,-1.2535791965258272,2.954122982477733
42,2,4.71597184542938,5.454611413423827,4.440795646065563,2.477974292091908,1.7090120572616003,4.761119328632758,5.274512489462743,5.5463852142306616,2.3805938559046087,4.705120840093516,1.0952405310662592,-0.28927884519846675,5.035288902638541,2.275364455821205,1.6717340421065048,4.376986396668558,6.667484944357877,4.254426765201839,2.149556575964167,3.3249875770157025
43,2,1.2293049859286396,4.124801407461058,2.7446704159187494,-0.05740630877643558,1.5229953924211388,1.6663491037557105,4.512294140646922,1.7790408639121595,0.9481428092488973,2.5146777289653532,-0.03210807323247044,-2.1706695642577185,1.5907937877607654,1.4005941628504184,1.2463906788118242,1.2884938202241296,3.5757733410796844,3.2149994991626256,0.681618764214284,0.21961741825682454
44,2,3.945589559672229,9.989262563818786,4.601863363199383,7.636681406431767,3.6249554316126154,4.337384902315192,7.355012514271384,6.199980413602511,4.260494305412058,1.503696611791499,2.708666778363369,4.858217632632872,6.252335539482941,4.195987878193635,1.617410539588483,4.582353550231021,2.6130840659920547,3.9909614169789323,5.2864954102772375,2.168485732604702
45,2,4.132921255750185,4.7996661732616195,7.0360836502207675,9.332029495301784,2.3825717126772927,6.9688455196936925,0.49874267187324023,7.78486207251066,4.3267410760882825,7.227043164021549,4.386903814202409,3.2194064559444353,0.41958596120232533,7.03456051583902,5.95169929357775,-0.16686999013734244,6.013334513389833,4.534315978224579,9.083940717571243,4.620293319689683
46,3,2.1874118647687806,-1.198957940883209,-0.14851707448261897,4.751688755790911,3.0415380245919734,0.4462697935567304,-2.384873075962786,3.3007059827562832,-0.6561996090841238,1.4867612594795727,2.5221939105734696,3.661414246464811,-0.5851160588877999,4.2197616486051395,5.003107460421001,-0.22032904974778186,1.6121028726688702,4.247065851750643,3.292675001080738,-0.529313383584769
47,1,-6.398461071748028,-7.43157270251371,-7.295416286158167,-1.870776125736977,-5.775504973925273,-3.5622351002210064,-9.713238100246647,-3.7805600447805685,-5.781111438918946,-3.574552320135033,-2.6660137532987718,-3.7181072333536442,-5.915408947730933,-4.6978506064713645,-3.352072519126847,-7.0459828323592255,-4.718077207573025,-7.806853559855197,-4.178438696728858,-2.691060825354434
48,4,6.146273620220183,0.30816651027192965,5.008531928206554,5.871857996187564,7.115534099622617,-0.17531816039866077,4.7716008630379445,2.064044255237762,1.8934604754633357,-5.371079400698508,2.6668939534282936,6.856614931572182,5.104335471374997,1.2445457832285027,4.87909237420571,1.6750440540693663,-0.6304589181906028,5.380879504084758,3.271586687966334,-0.048574611573484694
49,2,-3.5836888208719078,-3.4335500569738526,-0.184507900171283,0.9842930341173243,-1.7922625579013072,0.5244865110131076,0.589225392885055,0.701519766525552,4.151735445037805,-4.531153666898887,5.204157451671229,2.746654595120049,0.06168338790405776,3.011056271235456,2.03110472055604,-1.0312244153459793,-0.4529120659086105,0.9474046015139875,-0.368747028377329,-0.4402452366679569
50,2,-6.572716537418098,-3.3101436172849534,-8.816718266234053,-8.460366080440284,-7.745114506473338,-8.863915388558112,-0.5641891875064129,-9.96154576327038,-4.695345740295506,-1.6380935497887257,-5.205785698423908,-7.3768715288245685,-6.300771715488507,-5.289115642791816,-5.095320011091495,-2.409122427308408,-4.438519762008264,-5.331263698505946,-8.930413974832273,-7.663689116819675
51,3,-1.1363623356952228,-0.8111443283752603,-2.348763904219038,-1.1058712293626973,-2.9164753485190134,4.832536998992642,-1.9304350387173856,-0.43840728953695185,1.2224930775643257,-0.9565225904060629,2.6632978651969084,-3.4258513576277805,3.2943170473194954,0.1268696036271586,-3.472625696779726,3.635954802370017,0.25014861306079744,-0.19378827575753876,-1.8818077402451863,0.44227445098779367
52,2,10.04541294737708,9.35827169725424,12.529173631272773,9.873495867825383,7.568076543084525,11.767148024795471,5.155668006678168,12.978481852807205,8.2276880884712,10.649536870551364,5.927482156320494,7.162382217035992,5.0200892185387875,11.295097036448201,7.571121792446952,6.979643518343531,10.480792707785653,8.117707326746297,10.82107842187007,9.124266134038972
53,2,-1.6861516793473446,0.5568489172852102,1.0181860702836742,4.666032769860795,-0.15980401958258458,-0.009302023526653108,3.30990923639776,0.9197566744963728,3.2686008128073603,-4.238476907304521,4.8971350808584315,3.5403157174105018,0.3937553528493018,2.4491719148858078,2.993350576131942,-0.9583313972857883,0.9659309281909215,2.2039388448165993,2.189524553975999,-0.3727398586968065
54,3,3.766346568201832,-1.7499630351198527,0.9063330819646048,0.3426313009221751,0.7710198048458122,2.425492614530503,-2.139807137528769,-0.3232303672491648,-2.841897797158205,0.4732366260037529,1.8039648137990845,-0.10438969412693858,1.3348452483918334,-1.5235758709034926,1.0516415895316196,-1.7187204734441526,3.4263579272667672,3.168668015688429,3.0051751128931072,3.9621182642110373
55,3,7.958476607444551,3.2766846256230058,11.02884924923924,8.39092686390936,9.13603822072387,7.10959232856914,2.909635339145954,10.19191350885657,7.1095427090617695,2.880802548877491,4.866988708577539,7.342185882820349,8.039241022476835,4.789933147848331,6.4032580544492435,4.10391192376042,4.420958320104445,6.9852366461888025,6.839344953561402,7.6987417846552795
56,1,1.6164107034337587,1.2627193471729659,1.2856243544730417,2.1535813174057092,3.656660219362229,-0.8449474420897838,0.35612699683182447,1.8453560139399825,-0.22733877113423218,-0.9756730949653764,-3.8469768855055624,0.9075740378558909,2.426713920841191,-1.3560797093347674,-1.0790789135773593,-0.7317676607357758,-3.0577769706929807,-1.1530138150690485,-3.9010250036725513,-0.18978747615240474
57,4,1.4502469309406985,-4.342917460518593,1.226315373754038,4.108723848722541,2.678493935446236,2.0740754284925673,-5.53148097747191,0.5256233073555917,-1.3813367935126275,-1.7855841181069962,4.628672931928578,5.316838856350134,-4.0591889195076725,3.732728551407022,4.551631529801884,-4.910775016402813,1.0535429908077134,2.1369024162131076,5.937942238628681,2.8825910066922873
58,1,3.617290800889505,0.32159006326601647,2.4774771071315786,2.9805474945732704,5.988978739026852,-3.3063801281169236,2.183796194876218,-0.2504414800498168,-4.205086792929404,-3.454453619457231,-4.49866030078937,1.7526481462715047,1.2632499067633831,-4.619799449142589,1.3942643421788663,-3.439551027678419,-2.5225506977584033,-0.1945188306405289,0.831997755815222,-1.570758467909801
59,3,2.331953688568902,-2.6801256429055162,1.0087815703871046,-3.2793756256707285,1.8410575461034326,2.0998306098460944,-3.1405013583393395,0.6175509422106172,-2.0881877219586524,8.066774580194858,2.2127228003524877,-2.99975841845083,-0.2501551851226366,0.045206614915703276,1.8446288764931447,-0.9123101656576875,3.039099178501549,4.421537952646115,1.6642327932606158,2.5134814365525395
60,0,0.7858125541446528,0.33843156883736003,-1.5195982506233718,-2.843196897519552,0.6657808329987414,-1.917135764450466,2.275848260367706,-0.7197728924407616,-2.4385819516827385,-1.055608696430976,0.2543017702098433,-1.1994978238028902,4.0734800377049085,-3.3201349904135222,-1.1393747088294812,0.3123128093363501,1.8215931978830704,2.2745085941028416,-2.2459888395000145,1.2724334106321429
61,2,4.714134879453839,7.299630895052697,5.091198778199934,7.053775857869711,0.6435706517436236,7.102796375688179,8.789029502947015,7.591334514208878,7.713885361699188,4.310434151183599,10.357606072715676,6.814397828793603,6.333247643136816,6.90042842881821,5.169003241017672,7.036551184882792,10.109242835343778,8.197311027831224,6.810967412933647,6.836134493673705
62,3,4.512564018321473,5.729278921205106,5.317643160121253,5.390271849076901,3.004927997679386,7.791946279660853,3.6193238643054766,6.366764901278928,6.646534133467473,7.61289859914398,7.389650565210896,4.83202731284746,3.6247420573315057,6.075690674595281,3.711969631151538,5.279080975529481,7.8186066858283825,7.441456591845395,5.398505768529876,8.02854457531393
63,3,9.477563233640417,-0.6814691416020225,7.081477203394514,5.523110070887479,3.4618144449187738,1.6700656845690736,-0.8727809911745683,4.395611275889375,-3.050566822049707,3.970245882849016,-1.1608829271345957,1.5242522967191157,-0.6170430344909238,1.08971456476265,7.869037513642933,-3.6133244835738814,8.170521092473802,5.476303115068836,7.85929278033463,4.294992592520475
64,3,3.427793439685203,1.1875132877972843,3.000675630189011,3.4482894543383664,0.770300990744861,5.570108649330428,3.2039925493971184,2.781200242646238,5.208180052894349,1.0691670327924474,7.652390516327146,4.257203220862315,5.035737508314392,1.9328280628691195,1.837621808934701,5.612389314292672,3.7121716423415503,4.214269507400539,3.8393091650514393,4.798685101389462
65,3,-1.6055160569193248,-2.0852600408020323,-3.478294849165556,-0.9744442148944027,0.7885523912096079,-1.028314268940965,-3.9767179967294135,-1.9801581186986026,-2.3098414948575083,0.6631767023916637,0.29129294047602655,-1.501863816128704,-1.2487111484154667,-0.9058856757024505,-0.31259211808046833,-0.7966972595232653,-3.0115879410168014,0.9299929890116786,-0.7991307104405774,-2.2966493411834925
66,4,-2.794797176295171,-7.413262806618998,-4.936636344742381,-6.333067235108579,-2.255867275430315,-4.018638301486224,-2.7450648803372726,-5.734682209309365,-3.3734747422048597,-2.6450612735499566,2.2129086165490772,-1.2829460565297082,-3.35642410853479,-1.2434743446524275,-0.047434118565985534,-3.34265406664636,-1.0775255268369663,1.5310871836595168,-3.472894991732007,-2.111185307891109
67,2,6.114480143197655,9.11541838943694,7.5269179171708105,10.157639599800612,3.3305446650763657,7.864052681624862,3.272397201750513,10.174723336768373,7.133187275748542,8.161343012232482,3.7035095036849155,4.523264844312959,5.769689213107264,6.689719503484197,3.8602848484943277,6.03144287674029,5.592686305440828,4.775864199605347,7.226334560934439,5.86835794703725
68,4,3.6129224701494085,4.207763459582422,5.817459533549426,1.9370179318514267,0.8672469054199461,5.125895232315206,7.91077878730326,5.769012344982981,10.13202720786389,5.420934379512234,11.845303091537945,6.6411554777123465,4.328379316009221,12.524501983629003,7.5900062041490255,7.79148611223913,7.909363144874616,12.552409344319024,8.27853063506898,2.9440057117626943
69,4,1.102006997144522,-3.53359460895398,0.0601562947517389,-1.4505687260187572,0.37871728503013896,-1.8837347344086666,-2.238577179210977,-2.0096892404187936,-1.6371580767063778,-1.0812276438263633,-1.9822484550261308,-0.7353415392667468,-1.189226838022784,-2.181652957283326,0.42953877198179424,-1.9823433824480912,-2.297664147149616,0.10191033372208468,-0.6736789138645696,-1.3336693918050517
70,2,-1.7716975981559493,-5.015426613831747,0.039196511864314505,-0.13162632863147583,1.0788764510650455,-3.574752466384771,-5.68857151751638,-2.904728926754522,-2.006478878054009,-4.628186553833401,-4.392903828195694,-1.1204792452864405,-4.575729677627948,-1.2102163553181284,0.28380985148505783,-4.538440832261485,-5.491608149438737,-5.108140323642686,-2.3972960708434967,-3.0571866927203715
71,2,-3.9586003588363896,-1.75144009292035,-0.3399465446039019,-0.5087169743168021,-3.564298123983882,-1.4263506271058057,-1.807495640031758,-0.17037404234987238,0.30826084145023086,-0.14375820867971303,-2.565306389727083,-2.0999975381199785,-5.359583489893889,1.2537932254113624,0.013221728797704906,-3.6192263140693646,-0.510412152460062,-5.1798534371978535,-1.7967987945129444,-2.0268654709374876
72,0,2.5092921414041514,6.254172562781663,4.68494112668577,0.6528530997452755,1.4088176673487325,6.357336474225178,4.298420115237461,3.3337095641417,4.630104095084469,3.0205736034035033,3.9338995327665316,2.2313892274847302,3.8484787411580816,3.644623705279996,-0.619170689198438,5.01014091918758,4.699566213882977,1.7840469107104677,3.732463510356051,6.24256089404263
73,3,3.8495035550157213,1.6618044005478807,5.446043439629394,3.72955178074226,6.2376193924271055,4.385701686217007,2.1980874451782264,3.9954945538555875,5.304748651245268,1.856957730732709,5.575650078790529,6.325688640726289,4.52605366776978,3.1502835834464435,2.812066292558548,3.3379492470501315,-0.7811022966878697,5.604244373041515,4.721341303245602,3.5582210837196717
74,3,2.799480576377762,-6.462104611664676,1.8517445925336538,0.7521937023179738,5.2091125997083445,-0.3354023938261849,-8.852323353615574,-0.9153081665768441,-6.3732586280994745,-2.576652245481895,-5.619626981922805,-1.6785848005781026,-3.5553616940798523,-2.8219632006874398,1.4718185488805797,-6.892774359471009,-3.4360298422271067,-2.9883446048368265,-0.30476686967748834,-0.17778454038384775
75,4,-5.079362772160524,-6.0795058765321786,-4.566301769414161,-7.2309692088101585,-3.944429323498774,-6.374234071373606,-7.136453377668258,-9.55666534119525,-7.103915340670747,-7.019328541987459,-10.695022208111245,-8.544952800582235,-6.131293012091515,-9.991861824049403,-6.936440365810656,-7.230920362540852,-7.273316423261494,-12.078381521188902,-9.213893425297572,-3.1467312512782852
